step,episode,reward
190,0,0.3733333333333335
191,0,1.0
192,0,0.7590273366157481
193,0,0.6084661738204142
194,0,0.7558017327313437
195,0,1.0
196,0,1.0
197,0,0.435
198,0,0.565
199,0,1.0
200,0,0.48138888888888887
201,0,0.5186111111111111
202,0,1.2457085871430045e-06
203,0,1.0
204,0,1.233600726862692e-06
205,0,1.0
206,0,0.33055555555555555
207,0,0.6694444444444444
208,0,0.14222222222222222
209,0,0.8577777777777778
210,0,0.22027777777777777
211,0,0.405
212,0,4.674846741661789e-07
213,0,1.0
214,0,0.2947222222222222
215,0,8.808216926927325e-07
216,0,1.2338412306219359e-06
217,0,1.0
218,0,0.10527777777777778
219,0,0.8947222222222222
220,0,1.0
221,0,0.11361111111111111
222,0,0.021111111111111112
223,0,1.0780394563255786e-06
224,0,1.0
225,0,0.0
226,1,1.0
227,1,0.7688047102351188
228,1,0.32459580085994255
229,1,0.12269021708609891
230,1,0.015173167545287913
231,1,0.209616076526808
232,1,0.5000000000000002
233,1,0.5090512022646627
234,1,1.0
235,1,1.0
236,1,0.18805555555555556
237,1,0.8119444444444445
238,1,1.0
239,1,0.9130555555555555
240,1,9.001086427942773e-08
241,1,1.0
242,1,1.0
243,1,1.0
244,1,1.0
245,1,1.0
246,1,1.0
247,1,1.0
248,1,1.0
249,1,1.0
250,1,1.0
251,1,1.0
252,1,1.0
253,1,1.0
254,1,0.39861111111111114
255,1,0.1725
256,1,0.4288888888888889
257,1,0.592221923639686
258,1,0.6593781929984348
259,1,0.1803799353798741
260,1,0.047476505800226505
261,1,0.015599164994704241
262,1,0.4736882670636309
263,1,0.7369584999191915
264,1,0.7880375705574314
265,1,0.8941666666666667
266,1,0.0002777777777777778
267,1,0.10555555555555556
268,1,0.135
269,1,0.0002777777777777778
270,1,8.973130828563771e-07
271,1,1.0
272,1,0.1875
273,1,0.8125
274,1,1.0347976526592343e-06
275,1,1.0
276,1,1.042435247808476e-06
277,1,1.0
278,1,0.20472222222222222
279,1,0.7952777777777778
280,1,1.0
281,1,0.18083333333333335
282,1,0.8191666666666667
283,1,1.0
284,1,1.0
285,1,1.0
286,1,1.0
287,1,1.0
288,1,1.0
289,1,1.0
290,1,0.3004869643266417
291,1,0.21176771064594416
292,1,0.1292688397785352
293,1,0.4527899317756681
294,1,0.23535165955849408
295,1,0.03912320660261953
296,1,0.06951252490371518
297,1,0.3135221393147919
298,1,0.560804807107283
299,1,0.7500000000000001
300,1,1.0
301,1,0.6175
302,1,0.3825
303,1,0.11472222222222223
304,1,0.8852777777777778
305,1,1.039270066077389e-06
306,1,1.0
307,1,1.045967577745201e-06
308,1,1.0
309,1,1.0
310,1,1.0
311,1,0.03027777777777778
312,1,0.9697222222222223
313,1,0.2363888888888889
314,1,0.7636111111111111
315,1,1.0
316,1,1.0
317,1,0.06388888888888888
318,1,9.694886150103654e-07
319,1,1.045298439456285e-06
320,1,1.0442397126516866e-06
321,1,1.0399423490380843e-06
322,1,1.0351510264444652e-06
323,1,0.8161746517491193
324,1,0.8179039079661148
325,1,0.7335879800411793
326,1,1.0
327,1,1.0
328,1,0.7458333333333333
329,1,0.25416666666666665
330,1,0.7136111111111111
331,1,0.2863888888888889
332,1,1.0
333,1,1.0
334,1,1.0
335,1,1.0
336,1,1.0
337,1,1.0
338,1,1.0
339,1,1.0
340,1,1.0
341,1,1.0
342,1,1.0
343,1,1.0
344,1,1.0
345,1,1.0
346,1,1.0
347,1,1.0
348,1,1.0
349,1,0.6194058408829866
350,1,0.5630473958854233
351,1,0.6527166285037102
352,1,1.0
353,1,0.5455555555555556
354,1,0.45444444444444443
355,1,0.0325
356,1,0.235
357,1,0.0005555555555555556
358,1,0.7319444444444444
359,1,1.0
360,1,1.0
361,1,1.0
362,1,1.0
363,1,0.23972222222222223
364,1,0.7602777777777778
365,1,1.0
366,1,1.0
367,1,1.0
368,1,1.0
369,1,1.0
370,1,0.3086111111111111
371,1,0.6913888888888889
372,1,1.0
373,1,1.0
374,1,1.0
375,1,1.0
376,1,1.0
377,1,1.0
378,1,0.5777083333333334
379,1,0.17229166666666668
380,1,0.09879092133254035
381,1,0.17584135358492953
382,1,0.2051942176043129
383,1,0.8254925404679286
384,1,0.47972807431968106
385,1,0.30468250745749714
386,1,1.0
387,1,1.0
388,1,0.7044444444444444
389,1,0.29555555555555557
390,1,1.0
391,1,1.0
392,1,1.0
393,1,1.0
394,1,1.0
395,1,1.0
396,1,1.0
397,1,1.0
398,1,1.0
399,1,1.0
400,1,0.8058333333333333
401,1,0.19416666666666665
402,1,0.2808333333333333
403,1,0.7191666666666666
404,1,1.0
405,1,0.355
406,1,0.645
407,1,1.0
408,1,0.5994444444444444
409,1,0.40055555555555555
410,1,1.0
411,1,0.7826206577017958
412,1,0.649475939077724
413,1,1.0
414,1,0.6219444444444444
415,1,0.37805555555555553
416,1,1.0
417,1,1.0
418,1,0.22694444444444445
419,1,0.2922222222222222
420,1,0.0002777777777777778
421,1,0.48055555555555557
422,1,1.0
423,1,1.0
424,1,1.0
425,1,1.0
426,1,1.0
427,1,1.0
428,1,1.0
429,1,1.0
430,1,0.10277777777777777
431,1,0.4880555555555556
432,1,0.4091666666666667
433,1,1.0
434,1,0.9977777777777778
435,1,0.0022222222222222222
436,1,1.0426389859558738e-06
437,1,1.0
438,1,1.0
439,1,1.0
440,1,1.0
441,1,0.0
442,2,1.0
443,2,0.5828653676972535
444,2,0.031861813057200004
445,2,0.04972164883190969
446,2,0.08408398096061451
447,2,0.2907859463112745
448,2,0.5000000000000002
449,2,0.5000000000000002
450,2,0.7500000000000001
451,2,0.82797226148596
452,2,1.0
453,2,1.0
454,2,1.0
455,2,1.0
456,2,1.0
457,2,0.8310313920100941
458,2,0.07062500000000001
459,2,0.9058333333333334
460,2,1.0
461,2,1.0
462,2,1.0
463,2,1.0
464,2,1.0
465,2,1.0
466,2,0.8055165644334146
467,2,0.041875
468,2,0.1984722222222223
469,2,0.27361111111111125
470,2,0.7500000000000001
471,2,0.300138888888889
472,2,0.19986111111111118
473,2,0.21864397865950713
474,2,0.2222498370094773
475,2,0.6514246932535998
476,2,0.2802083333333334
477,2,0.1431944444444445
478,2,0.1700000000000001
479,2,0.5000000000000002
480,2,0.524576094476666
481,2,0.7500000000000001
482,2,0.8139443382493262
483,2,0.7573036664856796
484,2,1.0
485,2,0.9034226735858428
486,2,0.8021407323495119
487,2,0.13729166666666667
488,2,0.8169444444444445
489,2,1.0
490,2,0.9388888888888889
491,2,0.06111111111111111
492,2,1.0
493,2,0.20194444444444445
494,2,0.7980555555555555
495,2,0.19916666666666666
496,2,0.8008333333333333
497,2,1.0
498,2,0.6022222222222222
499,2,0.3977777777777778
500,2,1.0
501,2,1.0
502,2,1.0
503,2,1.0
504,2,0.743536612751445
505,2,0.049378807877844835
506,2,0.11163979821046967
507,2,0.1650564791573042
508,2,0.08279776428456853
509,2,0.5000000000000002
510,2,0.5000000000000002
511,2,0.7500000000000001
512,2,1.0
513,2,1.0
514,2,0.3372222222222222
515,2,0.2775
516,2,0.0022222222222222222
517,2,0.38305555555555554
518,2,0.04555555555555556
519,2,0.9544444444444444
520,2,0.1297222222222222
521,2,0.8702777777777778
522,2,0.2811111111111111
523,2,0.7188888888888889
524,2,1.0
525,2,1.0
526,2,1.0
527,2,1.0
528,2,1.0
529,2,1.0
530,2,1.0
531,2,1.0
532,2,1.0
533,2,1.0
534,2,1.0
535,2,1.0
536,2,0.6797573429396166
537,2,0.047977111929212106
538,2,0.2160943800981004
539,2,0.627065157001402
540,2,0.4296756164977647
541,2,0.1408961618793078
542,2,0.07685376453300088
543,2,0.056605222742314214
544,2,0.09708333333333337
545,2,0.7119444444444445
546,2,1.0
547,2,0.6502777777777777
548,2,0.3497222222222222
549,2,1.0
550,2,1.0
551,2,0.006666666666666667
552,2,0.2797222222222222
553,2,0.7136111111111111
554,2,1.0
555,2,1.0
556,2,1.0
557,2,1.0
558,2,1.0
559,2,1.0
560,2,1.0
561,2,1.0
562,2,1.0
563,2,1.0
564,2,1.0
565,2,1.0
566,2,0.43916666666666665
567,2,0.13055555555555556
568,2,0.43027777777777776
569,2,1.0
570,2,0.8141836885565245
571,2,0.19479030990097165
572,2,0.3594656103177538
573,2,0.188247650767533
574,2,0.02188994119112691
575,2,0.089933301871352
576,2,0.5000000000000002
577,2,0.5000000000000002
578,2,0.6073487751047626
579,2,0.8886099426281406
580,2,1.0
581,2,1.0
582,2,1.0
583,2,0.9183857836959252
584,2,1.0
585,2,1.0
586,2,1.0
587,2,1.0
588,2,1.0
589,2,1.0
590,2,1.0
591,2,1.0
592,2,1.0
593,2,1.0
594,2,1.0
595,2,1.0
596,2,0.9083978896232536
597,2,0.0394247007560131
598,2,0.029287158511196894
599,2,0.06553514761008859
600,2,0.11279584638255957
601,2,0.5000000000000002
602,2,0.5000000000000002
603,2,0.5142495067982146
604,2,0.7500000000000001
605,2,1.0
606,2,1.0
607,2,1.0
608,2,1.0
609,2,1.0
610,2,1.0
611,2,0.40305555555555556
612,2,0.5969444444444445
613,2,1.0
614,2,0.6425
615,2,0.15222222222222223
616,2,0.20527777777777778
617,2,0.4436111111111111
618,2,0.5563888888888889
619,2,1.0
620,2,1.0
621,2,1.0
622,2,1.0
623,2,1.0
624,2,0.6708333333333335
625,2,0.09467881550545904
626,2,0.14208333333333337
627,2,0.1961111111111112
628,2,0.20916666666666675
629,2,0.5000000000000002
630,2,0.46061306067161195
631,2,0.07937741787142519
632,2,0.6726412026891736
633,2,0.09744340357037151
634,2,0.008853212410220114
635,2,0.37516029701438464
636,2,0.11126409337960344
637,2,0.04125000000000002
638,2,0.7466666666666667
639,2,0.3647916666666667
640,2,0.17277777777777786
641,2,0.15884019716578146
642,2,0.28854166666666675
643,2,0.4614583333333334
644,2,1.0
645,2,1.0
646,2,1.0
647,2,1.0
648,2,1.0
649,2,1.0
650,2,1.0
651,2,0.830493144286647
652,2,0.09354166666666668
653,2,0.6564583333333335
654,2,0.6806271316879093
655,2,0.5694570472742961
656,2,0.6374050628294955
657,2,0.12083333333333339
658,2,0.3791666666666668
659,2,0.5000000000000002
660,2,0.5000000000000002
661,2,1.0
662,2,0.752463288727382
663,2,0.0
664,3,1.0
665,3,0.4419266260983619
666,3,0.025342714620096813
667,3,0.4755072329878059
668,3,0.3233071028364336
669,3,0.031564691604979975
670,3,0.15207428586432564
671,3,0.10620565553027882
672,3,0.08236111111111115
673,3,0.3380555555555557
674,3,1.0
675,3,1.0
676,3,0.5411111111111111
677,3,0.24694444444444444
678,3,0.21194444444444444
679,3,1.0
680,3,1.0
681,3,1.0
682,3,1.0
683,3,0.02361111111111111
684,3,0.9763888888888889
685,3,1.0
686,3,1.0
687,3,1.0
688,3,1.0
689,3,1.0
690,3,1.0
691,3,1.0
692,3,1.0
693,3,1.0
694,3,1.0
695,3,0.9154760458736833
696,3,1.0
697,3,0.6635968868122818
698,3,0.9085494514730399
699,3,0.2830399303183124
700,3,0.0749742541691244
701,3,0.008628067262209455
702,3,1.0
703,3,1.0
704,3,1.0
705,3,1.0
706,3,0.08527777777777777
707,3,0.5583333333333333
708,3,0.35638888888888887
709,3,1.0
710,3,1.1476855049946108e-06
711,3,1.0
712,3,1.0
713,3,1.0
714,3,1.0
715,3,1.0
716,3,1.0
717,3,1.0
718,3,1.0
719,3,0.6216666666666667
720,3,0.22583333333333333
721,3,1.7640059784242542e-07
722,3,1.0
723,3,1.0
724,3,1.0
725,3,1.0
726,3,1.0
727,3,0.7865733383055986
728,3,0.3863835142736479
729,3,0.2133975923184383
730,3,0.1914495962785753
731,3,0.15030914712623153
732,3,0.32456098449861487
733,3,0.13467202451828228
734,3,0.05724378693186071
735,3,0.33295799721443425
736,3,0.5331325777619578
737,3,1.0
738,3,0.9627777777777777
739,3,0.03722222222222222
740,3,0.6741666666666667
741,3,0.3258333333333333
742,3,1.0
743,3,1.0
744,3,1.0
745,3,1.0
746,3,1.0
747,3,1.0
748,3,0.9388888888888889
749,3,0.06111111111111111
750,3,0.0325
751,3,0.9675
752,3,1.0
753,3,1.0
754,3,1.0
755,3,0.35388888888888886
756,3,0.6461111111111111
757,3,1.0
758,3,1.0
759,3,1.0
760,3,1.0
761,3,0.6216019128692155
762,3,0.29442127751850256
763,3,0.10482432518575723
764,3,0.013736776249644728
765,3,0.14947410534864378
766,3,0.5000000000000002
767,3,0.7500000000000001
768,3,1.0
769,3,1.0
770,3,0.5761111111111111
771,3,0.0002777777777777778
772,3,0.4236111111111111
773,3,0.18055555555555555
774,3,9.437921789464634e-07
775,3,1.0
776,3,1.0
777,3,1.0
778,3,1.0
779,3,1.0
780,3,1.0
781,3,1.0
782,3,0.9786111111111111
783,3,0.021388888888888888
784,3,1.0
785,3,0.2991666666666667
786,3,0.7008333333333333
787,3,1.0
788,3,1.0
789,3,1.0
790,3,1.0
791,3,1.0
792,3,0.5165492702411193
793,3,0.5344828253668544
794,3,0.5617129360287816
795,3,0.008541666666666668
796,3,0.24347222222222234
797,3,0.5016666666666667
798,3,0.34145833333333336
799,3,0.308431748531178
800,3,0.999924792745113
801,3,1.0
802,3,1.0
803,3,0.5127777777777778
804,3,0.4872222222222222
805,3,1.0
806,3,0.5202777777777777
807,3,0.4797222222222222
808,3,1.0
809,3,1.0
810,3,0.8947222222222222
811,3,0.10527777777777778
812,3,0.021666666666666667
813,3,0.9783333333333334
814,3,1.0
815,3,0.09972222222222223
816,3,0.9002777777777777
817,3,0.18888888888888888
818,3,0.8111111111111111
819,3,1.0
820,3,1.0
821,3,1.0
822,3,1.0
823,3,1.0
824,3,0.8873945043373795
825,3,0.0492201011097795
826,3,0.06533446694432013
827,3,0.2959478361028459
828,3,0.6002640377155917
829,3,0.2736679988754821
830,3,0.04440987899676335
831,3,0.05355912362425666
832,3,0.48823890883123366
833,3,0.7500000000000001
834,3,1.0
835,3,1.0
836,3,0.6522222222222223
837,3,0.3477777777777778
838,3,0.19666666666666666
839,3,0.0016666666666666668
840,3,9.1789906160999e-07
841,3,1.0
842,3,0.24888888888888888
843,3,8.648708603858882e-07
844,3,1.0
845,3,1.0
846,3,0.07527777777777778
847,3,0.9247222222222222
848,3,1.0
849,3,1.0
850,3,1.0
851,3,1.0
852,3,1.0
853,3,1.0
854,3,1.0
855,3,1.0
856,3,1.0
857,3,1.0
858,3,0.3315962620129437
859,3,0.042652664346293334
860,3,0.017884276828739717
861,3,0.023383054895083733
862,3,0.2528432520484435
863,3,0.5000000000000002
864,3,0.5000000000000002
865,3,1.0
866,3,1.0
867,3,1.0
868,3,0.9091666666666667
869,3,0.09083333333333334
870,3,0.38027777777777777
871,3,0.001388888888888889
872,3,7.09923699237677e-07
873,3,1.0
874,3,0.255
875,3,0.745
876,3,1.0
877,3,1.0
878,3,1.0
879,3,1.0
880,3,1.0
881,3,1.0
882,3,1.0
883,3,1.0
884,3,1.0
885,3,1.0
886,3,1.0
887,3,0.0
888,4,1.0
889,4,0.6765565469528194
890,4,0.2103792706981669
891,4,0.19276687393949185
892,4,0.20713512164120532
893,4,0.07915264333131072
894,4,0.17991507596409026
895,4,0.2320833333333334
896,4,0.3603655177614531
897,4,0.6261802742518797
898,4,0.9387410122350807
899,4,1.0
900,4,0.8122222222222222
901,4,0.18777777777777777
902,4,1.0
903,4,1.0
904,4,1.0
905,4,1.0
906,4,1.0
907,4,1.0
908,4,1.0
909,4,1.0
910,4,1.0
911,4,1.0
912,4,1.0
913,4,1.0
914,4,1.0
915,4,1.0
916,4,1.0
917,4,0.5075
918,4,0.23972222222222223
919,4,0.25277777777777777
920,4,0.8153995707763865
921,4,0.835446542674984
922,4,0.5892783136682409
923,4,1.0
924,4,1.0
925,4,0.8997222222222222
926,4,0.10027777777777777
927,4,0.5188888888888888
928,4,0.4811111111111111
929,4,8.384827621276501e-07
930,4,1.0
931,4,1.0
932,4,1.0
933,4,1.0
934,4,1.0
935,4,1.0
936,4,1.0
937,4,1.0
938,4,1.0
939,4,1.0
940,4,0.2011111111111111
941,4,0.7988888888888889
942,4,0.27361111111111114
943,4,0.7263888888888889
944,4,1.0
945,4,0.7832624684903715
946,4,1.0
947,4,0.8669736267550197
948,4,0.6595069122989188
949,4,0.47820075240245175
950,4,0.01019164011819017
951,4,0.07453221220137701
952,4,0.12386405307675875
953,4,0.32967797443156077
954,4,0.5175172161396235
955,4,1.0
956,4,1.0
957,4,1.0
958,4,0.25722222222222224
959,4,0.7427777777777778
960,4,0.9677777777777777
961,4,0.0002777777777777778
962,4,2.6889840372587185e-08
963,4,1.0
964,4,0.03638888888888889
965,4,0.9636111111111111
966,4,1.0
967,4,1.0
968,4,1.0
969,4,1.0
970,4,0.8544444444444445
971,4,0.0002777777777777778
972,4,0.14527777777777778
973,4,1.0
974,4,1.0
975,4,1.0
976,4,0.5983333333333334
977,4,0.40166666666666667
978,4,1.0
979,4,1.0
980,4,1.0
981,4,0.5777194073866742
982,4,0.06050608178419893
983,4,-0.00034483726863810576
984,4,0.13524351873207502
985,4,0.4744793528846225
986,4,0.43816449768996224
987,4,0.18457234430804037
988,4,1.0
989,4,1.0
990,4,0.2677777777777778
991,4,0.7322222222222222
992,4,0.3383333333333333
993,4,5.523086961335662e-07
994,4,1.0
995,4,1.0
996,4,1.0
997,4,1.0
998,4,1.0
999,4,1.0
1000,4,1.0
1001,4,1.0
1002,4,1.0
1003,4,1.0
1004,4,1.0
1005,4,1.0
1006,4,1.0
1007,4,0.7839870116943798
1008,4,0.6725000000000001
1009,4,0.10061075699266311
1010,4,0.45291666666666675
1011,4,0.2970833333333334
1012,4,0.07101839731796093
1013,4,0.18619210367973926
1014,4,0.05089836337892195
1015,4,0.20957682791203258
1016,4,0.5000000000000002
1017,4,0.5000000000000002
1018,4,1.0
1019,4,1.0
1020,4,0.2833333333333333
1021,4,0.7166666666666667
1022,4,1.0
1023,4,1.0
1024,4,1.0
1025,4,0.23833333333333334
1026,4,0.7616666666666667
1027,4,1.0
1028,4,1.0
1029,4,1.0
1030,4,0.6841666666666667
1031,4,0.31583333333333335
1032,4,1.0
1033,4,1.0
1034,4,1.0
1035,4,0.25305555555555553
1036,4,0.7469444444444444
1037,4,0.9944757043084764
1038,4,0.7628397220870204
1039,4,0.9821788986009161
1040,4,0.47125000000000006
1041,4,0.2693644524983525
1042,4,0.03171201243859993
1043,4,0.6413734152345674
1044,4,0.48187500000000005
1045,4,0.268125
1046,4,0.05009523117530805
1047,4,0.5969965120767794
1048,4,0.7558178213678558
1049,4,0.8519328843482706
1050,4,1.0
1051,4,1.0
1052,4,1.0
1053,4,1.0
1054,4,0.1475
1055,4,0.35
1056,4,0.5025
1057,4,0.03333333333333333
1058,4,8.110345368396683e-07
1059,4,1.0
1060,4,0.31555555555555553
1061,4,0.6844444444444444
1062,4,0.05527777777777778
1063,4,0.2038888888888889
1064,4,0.7408333333333333
1065,4,1.0
1066,4,1.0
1067,4,1.0
1068,4,1.0
1069,4,1.0
1070,4,1.0
1071,4,1.0
1072,4,1.0
1073,4,0.2980555555555556
1074,4,0.7019444444444445
1075,4,1.0
1076,4,0.6749361663873921
1077,4,0.3863034441879552
1078,4,0.2450968427700781
1079,4,0.17871805075783617
1080,4,0.0046818861193130895
1081,4,0.006196824443102087
1082,4,0.007002913641312844
1083,4,0.4371828233628024
1084,4,0.5000000000000002
1085,4,0.9699124533971915
1086,4,0.9761111111111112
1087,4,0.02388888888888889
1088,4,0.5572222222222222
1089,4,0.0002777777777777778
1090,4,3.728740016835962e-07
1091,4,8.398652730237469e-07
1092,4,8.353180065347663e-07
1093,4,1.0
1094,4,1.0
1095,4,1.0
1096,4,1.0
1097,4,1.0
1098,4,1.0
1099,4,1.0
1100,4,1.0
1101,4,1.0
1102,4,1.0
1103,4,1.0
1104,4,1.0
1105,4,0.8419242884574492
1106,4,0.0
1107,5,1.0
1108,5,0.05980918406049859
1109,5,0.014604107773507562
1110,5,0.013342183690249065
1111,5,-0.023536261783640707
1112,5,-0.04256635531131174
1113,5,0.7260144771007887
1114,5,0.4141666666666667
1115,5,0.3339314446868323
1116,5,0.6109477851422949
1117,5,0.7500000000000001
1118,5,1.0
1119,5,1.0
1120,5,0.6311111111111111
1121,5,0.3688888888888889
1122,5,1.0
1123,5,0.14444444444444443
1124,5,0.0002777777777777778
1125,5,0.8552777777777778
1126,5,1.158873746977688e-06
1127,5,1.0
1128,5,1.0
1129,5,1.0
1130,5,1.0
1131,5,1.0
1132,5,1.0
1133,5,1.0
1134,5,1.0
1135,5,1.0
1136,5,1.0
1137,5,1.0
1138,5,1.0
1139,5,0.3647209227097706
1140,5,0.10557609980784294
1141,5,-0.008277100603128876
1142,5,-0.0057315580152277135
1143,5,0.12811360879411493
1144,5,0.5000000000000002
1145,5,1.0
1146,5,1.0
1147,5,0.95
1148,5,0.05
1149,5,1.0
1150,5,1.0
1151,5,0.7686111111111111
1152,5,0.2313888888888889
1153,5,1.1601971459883623e-06
1154,5,0.0002777777777777778
1155,5,0.9997222222222222
1156,5,1.0
1157,5,1.0
1158,5,1.0
1159,5,1.0
1160,5,0.04583333333333333
1161,5,0.9541666666666667
1162,5,1.0
1163,5,1.0
1164,5,0.10277777777777777
1165,5,0.8972222222222223
1166,5,0.29194444444444445
1167,5,0.5152777777777777
1168,5,2.2447838147926115e-07
1169,5,0.8495039812919585
1170,5,0.7611111111111111
1171,5,0.12277777777777778
1172,5,1.342921445304285e-07
1173,5,1.0
1174,5,0.4660469569482025
1175,5,0.9155483500297769
1176,5,0.9825431797692298
1177,5,0.7747819896767154
1178,5,1.0
1179,5,1.0
1180,5,0.18333333333333332
1181,5,0.8166666666666667
1182,5,0.11277777777777778
1183,5,0.8872222222222222
1184,5,1.159679113367991e-06
1185,5,1.1582920922335087e-06
1186,5,1.0
1187,5,1.0
1188,5,1.0
1189,5,1.0
1190,5,1.0
1191,5,0.0075
1192,5,0.0008333333333333334
1193,5,0.9916666666666667
1194,5,0.009722222222222222
1195,5,0.9902777777777778
1196,5,1.0
1197,5,0.2813888888888889
1198,5,0.2577777777777778
1199,5,0.4608333333333333
1200,5,1.0
1201,5,1.0
1202,5,1.0
1203,5,0.9940420062713391
1204,5,0.21958333333333338
1205,5,0.23708333333333345
1206,5,0.11652777777777783
1207,5,0.4519507902848372
1208,5,0.5301190566268116
1209,5,0.07911697249335731
1210,5,0.006808540181402113
1211,5,0.03643842997229905
1212,5,0.5000000000000002
1213,5,0.6751733413712085
1214,5,1.0
1215,5,0.9269444444444445
1216,5,0.07305555555555555
1217,5,0.155
1218,5,9.78633309168267e-07
1219,5,1.0
1220,5,1.0
1221,5,1.0
1222,5,1.0
1223,5,0.20083333333333334
1224,5,0.2797222222222222
1225,5,0.5194444444444445
1226,5,0.16944444444444445
1227,5,9.547712611304452e-07
1228,5,1.0
1229,5,0.03277777777777778
1230,5,0.9672222222222222
1231,5,1.0
1232,5,1.0
1233,5,1.0
1234,5,1.0
1235,5,1.0
1236,5,0.8983248032191113
1237,5,1.0
1238,5,1.0
1239,5,0.13218851886289953
1240,5,0.041236920794944884
1241,5,0.048701461582456224
1242,5,0.650962996072159
1243,5,0.2769410869979911
1244,5,0.12036112477190623
1245,5,0.17556601551404383
1246,5,0.3122039545732508
1247,5,1.0
1248,5,1.0
1249,5,1.0
1250,5,0.01972222222222222
1251,5,0.7847222222222222
1252,5,0.19555555555555557
1253,5,1.0
1254,5,1.0
1255,5,1.0
1256,5,0.2758333333333333
1257,5,8.324874106385035e-07
1258,5,1.0
1259,5,1.0
1260,5,0.5075
1261,5,0.35388888888888886
1262,5,0.1386111111111111
1263,5,0.04055555555555555
1264,5,0.9594444444444444
1265,5,1.0
1266,5,1.0
1267,5,1.0
1268,5,1.0
1269,5,1.0
1270,5,1.0
1271,5,1.0
1272,5,1.0
1273,5,0.4493253561315864
1274,5,0.18314590690851945
