step,episode,reward
121,0,0.16666666666666666
122,0,0.16666666666666666
123,0,0.16666666666666666
124,0,0.16666666666666666
125,0,0.16666666666666666
126,0,0.16666666666666666
127,0,0.16666666666666666
128,0,0.16666666666666666
129,0,0.16666666666666666
130,0,0.16666666666666666
131,0,0.16666666666666666
132,0,0.16666666666666666
133,0,0.16666666666666666
134,0,0.16666666666666666
135,0,0.16666666666666666
136,0,0.16666666666666666
137,0,0.16666666666666666
138,0,0.16666666666666666
139,0,0.16666666666666666
140,0,0.16666666666666666
141,0,0.16666666666666666
142,0,0.16666666666666666
143,0,0.16666666666666666
144,0,0.16666666666666666
145,0,0.16666666666666666
146,0,0.16666666666666666
147,0,0.16666666666666666
148,0,0.16666666666666666
149,0,0.16666666666666666
150,0,0.16666666666666666
151,0,0.16666666666666666
152,0,0.16666666666666666
153,0,0.16666666666666666
154,0,0.16666666666666666
155,0,0.16666666666666666
156,0,0.16666666666666666
157,0,0.11946918777678979
158,0,0.11946930003997772
159,0,0.11946929636262468
160,0,0.11946933373876724
161,0,0.11946933097476156
162,0,0.11946934644209685
163,0,0.13923286379154443
164,0,0.13923279493735513
165,0,0.13923286875951513
166,0,0.13923288261594208
167,0,0.1392328962554418
168,0,0.13923283312473975
169,0,0.1418967708799962
170,0,0.14189676312778368
171,0,0.1418968277529793
172,0,0.14189684095157287
173,0,0.14189678230960381
174,0,0.14189684556533508
175,0,0.16666666666666666
176,0,0.16666666666666666
177,0,0.16666666666666666
178,0,0.16666666666666666
179,0,0.16666666666666666
180,0,0.16666666666666666
181,0,0.16666666666666666
182,0,0.16666666666666666
183,0,0.16666666666666666
184,0,0.16666666666666666
185,0,0.16666666666666666
186,0,0.16666666666666666
187,0,0.16666666666666666
188,0,0.16666666666666666
189,0,0.16666666666666666
190,0,0.16666666666666666
191,0,0.16666666666666666
192,0,0.16666666666666666
193,0,0.16666666666666666
194,0,0.16666666666666666
195,0,0.16666666666666666
196,0,0.16666666666666666
197,0,0.16666666666666666
198,0,0.16666666666666666
199,0,0.16666666666666666
200,0,0.16666666666666666
201,0,0.16666666666666666
202,0,0.08527777777777777
203,0,0.08138888888888889
204,0,0.16666666666666666
205,0,0.16666666666666666
206,0,0.16666666666666666
207,0,0.015833333333333335
208,0,0.0011111111111111111
209,0,0.14972222222222223
210,0,0.16666666666666666
211,0,0.0325
212,0,0.13416666666666666
213,0,2.07068014770971e-07
214,0,2.065966711238901e-07
215,0,0.16666666666666666
216,0,0.16666666666666666
217,0,0.16666666666666666
218,0,0.16666666666666666
219,0,0.16666666666666666
220,0,0.16666666666666666
221,0,0.16666666666666666
222,0,0.16666666666666666
223,0,0.16666666666666666
224,0,0.08277777777777778
225,0,0.08388888888888889
226,0,0.16666666666666666
227,0,0.16666666666666666
228,0,0.16666666666666666
229,0,0.16666666666666666
230,0,0.10194444444444445
231,0,0.06472222222222222
232,0,0.16666666666666666
233,0,0.16666666666666666
234,0,0.16666666666666666
235,0,0.10333333333333333
236,0,0.06333333333333334
237,0,0.16666666666666666
238,0,0.06805555555555555
239,0,0.09861111111111111
240,0,0.16666666666666666
241,0,0.16666666666666666
242,0,0.16666666666666666
243,0,0.16666666666666666
244,0,0.16666666666666666
245,0,0.16666666666666666
246,0,0.16666666666666666
247,0,0.16666666666666666
248,0,0.16666666666666666
249,0,0.16666666666666666
250,0,0.16666666666666666
251,0,0.16666666666666666
252,0,0.16666666666666666
253,0,0.16666666666666666
254,0,0.16666666666666666
255,0,0.16666666666666666
256,0,0.16666666666666666
257,0,0.16666666666666666
258,0,0.16666666666666666
259,0,0.16666666666666666
260,0,0.16666666666666666
261,0,0.16666666666666666
262,0,0.16666666666666666
263,0,0.16666666666666666
264,0,0.16666666666666666
265,0,0.16666666666666666
266,0,0.16666666666666666
267,0,0.16666666666666666
268,0,0.16666666666666666
269,0,0.16666666666666666
270,0,0.16666666666666666
271,0,0.16666666666666666
272,0,0.16666666666666666
273,0,0.16666666666666666
274,0,0.16666666666666666
275,0,0.16666666666666666
276,0,0.16666666666666666
277,0,0.16666666666666666
278,0,0.16666666666666666
279,0,0.16666666666666666
280,0,0.16666666666666666
281,0,0.16666666666666666
282,0,0.16666666666666666
283,0,0.16666666666666666
284,0,0.09416666666666666
285,0,0.0725
286,0,0.16666666666666666
287,0,0.16666666666666666
288,0,0.16666666666666666
289,0,0.16666666666666666
290,0,0.16666666666666666
291,0,0.16666666666666666
292,0,0.16666666666666666
293,0,0.16666666666666666
294,0,0.16666666666666666
295,0,0.16666666666666666
296,0,0.16666666666666666
297,0,0.16666666666666666
298,0,0.16666666666666666
299,0,0.16666666666666666
300,0,0.16666666666666666
301,0,0.16666666666666666
302,0,0.16666666666666666
303,0,0.16666666666666666
304,0,0.16666666666666666
305,0,0.058055555555555555
306,0,0.10861111111111112
307,0,0.08916666666666667
308,0,0.0775
309,0,0.06472222222222222
310,0,0.10194444444444445
311,0,0.16666666666666666
312,0,0.16666666666666666
313,0,0.1431927126872263
314,0,0.14319272910085562
315,0,0.1431926477280862
316,0,0.1431927369317181
317,0,0.14319275294503725
318,0,0.1431927687615105
319,0,0.13697216761686423
320,0,0.13697227657015593
321,0,0.13697227187668407
322,0,0.13697230920192113
323,0,0.13697230547989753
324,0,0.1369722330572946
325,0,0.14729658024193576
326,0,0.14729665546570916
327,0,0.1472965873297442
328,0,0.1472965788769739
329,0,0.1472966523999887
330,0,0.1472966666310646
331,0,0.13259371049632862
332,0,0.13259374516017863
333,0,0.13259374238020386
334,0,0.13259375660046693
335,0,0.13259377059475652
336,0,0.13259378435787422
337,0,0.16666666666666666
338,0,0.16666666666666666
339,0,0.16666666666666666
340,0,0.16666666666666666
341,0,0.16666666666666666
342,0,0.16666666666666666
343,0,0.16666666666666666
344,0,0.16666666666666666
345,0,0.16666666666666666
346,0,0.16666666666666666
347,0,0.16666666666666666
348,0,0.16666666666666666
349,0,0.16666666666666666
350,0,0.16666666666666666
351,0,0.16666666666666666
352,0,0.16666666666666666
353,0,0.16666666666666666
354,0,0.16666666666666666
355,0,0.16277777777777777
356,0,0.0038888888888888888
357,0,0.16666666666666666
358,0,0.16666666666666666
359,0,0.16666666666666666
360,0,0.16666666666666666
361,0,0.16666666666666666
362,0,0.16666666666666666
363,0,0.16666666666666666
364,0,0.009722222222222222
365,0,0.15694444444444444
366,0,0.16666666666666666
367,0,0.0011111111111111111
368,0,0.16555555555555557
369,0,0.16666666666666666
370,0,0.16666666666666666
371,0,0.16666666666666666
372,0,0.030833333333333334
373,0,0.13583333333333333
374,0,0.16666666666666666
375,0,0.036944444444444446
376,0,0.1297222222222222
377,0,0.16666666666666666
378,0,0.03222222222222222
379,0,0.13444444444444445
380,0,0.16666666666666666
381,0,0.16666666666666666
382,0,0.16666666666666666
383,0,0.16666666666666666
384,0,0.16666666666666666
385,0,0.16666666666666666
386,0,0.16666666666666666
387,0,0.16666666666666666
388,0,0.16666666666666666
389,0,0.16666666666666666
390,0,0.16666666666666666
391,0,0.16666666666666666
392,0,0.16666666666666666
393,0,0.16666666666666666
394,0,0.16666666666666666
395,0,0.16666666666666666
396,0,0.15888888888888889
397,0,0.0077777777777777776
398,0,0.16666666666666666
399,0,0.16666666666666666
400,0,0.16666666666666666
401,0,0.16666666666666666
402,0,0.16666666666666666
403,0,0.16666666666666666
404,0,0.16666666666666666
405,0,0.16666666666666666
406,0,0.16666666666666666
407,0,0.16666666666666666
408,0,0.16666666666666666
409,0,0.16666666666666666
410,0,0.16666666666666666
411,0,0.16666666666666666
412,0,0.16666666666666666
413,0,0.11888888888888889
414,0,0.04777777777777778
415,0,0.015
416,0,0.15166666666666667
417,0,0.16666666666666666
418,0,0.16666666666666666
419,0,0.12638888888888888
420,0,0.04027777777777778
421,0,0.001388888888888889
422,0,0.16527777777777777
423,0,0.16666666666666666
424,0,0.16666666666666666
425,0,0.16666666666666666
426,0,0.16666666666666666
427,0,0.16666666666666666
428,0,0.16666666666666666
429,0,0.16666666666666666
430,0,0.16666666666666666
431,0,0.16666666666666666
432,0,0.16666666666666666
433,0,0.16666666666666666
434,0,0.16666666666666666
435,0,0.14305555555555555
436,0,0.02361111111111111
437,0,0.014444444444444444
438,0,0.15222222222222223
439,0,0.16666666666666666
440,0,0.16666666666666666
441,0,0.16666666666666666
442,0,0.16666666666666666
443,0,0.16666666666666666
444,0,0.12472222222222222
445,0,0.041944444444444444
446,0,0.01
447,0,0.15666666666666668
448,0,0.16666666666666666
449,0,0.16666666666666666
450,0,0.16666666666666666
451,0,0.16666666666666666
452,0,0.16666666666666666
453,0,0.16666666666666666
454,0,0.16666666666666666
455,0,0.16666666666666666
456,0,0.16666666666666666
457,0,0.16666666666666666
458,0,0.16666666666666666
459,0,0.16666666666666666
460,0,0.16666666666666666
461,0,0.16666666666666666
462,0,0.16666666666666666
463,0,0.16666666666666666
464,0,0.16666666666666666
465,0,0.16666666666666666
466,0,0.16666666666666666
467,0,0.16666666666666666
468,0,0.16666666666666666
469,0,0.16666666666666666
470,0,0.16666666666666666
471,0,0.16666666666666666
472,0,0.12320645550817932
473,0,0.12320647253217484
474,0,0.12320638708515091
475,0,0.12320648231943537
476,0,0.12320640110270614
477,0,0.12320649197044109
478,0,0.09727536215305341
479,0,0.09727528367956811
480,0,0.09727537406481841
481,0,0.09727539079009757
482,0,0.09727531747028609
483,0,0.09475481601959021
484,0,0.053355489555780546
485,0,0.002611813795380919
486,0,0.014253103368441893
487,0,4.8007744085099616e-05
488,0,2.3834456376350213e-05
489,0,0.014277283228565196
490,0,0.014301135088538844
491,0,0.014301135088538567
492,0,0.014301118425943688
493,0,0.08333333333333337
494,0,0.08333333333333337
495,0,0.08333333333333337
496,0,0.1495171484791999
497,0,0.16666666666666666
498,0,0.16666666666666666
499,0,0.16666666666666666
500,0,0.16666666666666666
501,0,0.1579433458585521
502,0,0.14496782806354924
503,0,0.16666666666666666
504,0,0.16666666666666666
505,0,0.16666666666666666
506,0,0.16666666666666666
507,0,0.16666666666666666
508,0,0.16666666666666666
509,0,0.16666666666666666
510,0,0.16666666666666666
511,0,0.16666666666666666
512,0,0.16666666666666666
513,0,0.16666666666666666
514,0,0.16666666666666666
515,0,0.16666666666666666
516,0,0.16666666666666666
517,0,0.16666666666666666
518,0,0.16666666666666666
519,0,0.16666666666666666
520,0,0.16666666666666666
521,0,0.16666666666666666
522,0,0.16666666666666666
523,0,0.16666666666666666
524,0,0.16666666666666666
525,0,0.16666666666666666
526,0,0.16666666666666666
527,0,0.16666666666666666
528,0,0.16666666666666666
529,0,0.16666666666666666
530,0,0.11083333333333334
531,0,0.05583333333333333
532,0,0.16666666666666666
533,0,0.16666666666666666
534,0,0.16666666666666666
535,0,0.16666666666666666
536,0,0.03305555555555555
537,0,0.13361111111111112
538,0,0.16666666666666666
539,0,0.019166666666666665
540,0,0.1475
541,0,0.0030555555555555557
542,0,0.16361111111111112
543,0,0.023333333333333334
544,0,1.7816941105957375e-07
545,0,0.16666666666666666
546,0,0.04833333333333333
547,0,0.11833333333333333
548,0,0.16666666666666666
549,0,0.16666666666666666
550,0,0.16666666666666666
551,0,0.16666666666666666
552,0,0.16666666666666666
553,0,0.009722222222222222
554,0,0.15694444444444444
555,0,0.16666666666666666
556,0,0.16666666666666666
557,0,0.07305555555555555
558,0,0.09361111111111112
559,0,0.16666666666666666
560,0,0.16666666666666666
561,0,0.16666666666666666
562,0,0.16666666666666666
563,0,0.16666666666666666
564,0,0.16666666666666666
565,0,0.16666666666666666
566,0,0.16666666666666666
567,0,0.16666666666666666
568,0,0.16666666666666666
569,0,0.16666666666666666
570,0,0.16666666666666666
571,0,0.16666666666666666
572,0,0.16666666666666666
573,0,0.16666666666666666
574,0,0.16666666666666666
575,0,0.16666666666666666
576,0,0.16666666666666666
577,0,0.16666666666666666
578,0,0.16666666666666666
579,0,0.16666666666666666
580,0,0.16666666666666666
581,0,0.16666666666666666
582,0,0.16666666666666666
583,0,0.16666666666666666
584,0,0.16666666666666666
585,0,0.16666666666666666
586,0,0.16666666666666666
587,0,0.16666666666666666
588,0,0.16666666666666666
589,0,0.16666666666666666
590,0,0.16666666666666666
591,0,0.16666666666666666
592,0,0.16666666666666666
593,0,0.16666666666666666
594,0,0.16666666666666666
595,0,0.16666666666666666
596,0,0.16666666666666666
597,0,0.16666666666666666
598,0,0.16666666666666666
599,0,0.16666666666666666
600,0,0.16666666666666666
601,0,0.16666666666666666
602,0,0.16666666666666666
603,0,0.16666666666666666
604,0,0.16666666666666666
605,0,0.16666666666666666
606,0,0.16666666666666666
607,0,0.16666666666666666
608,0,0.16666666666666666
609,0,0.16666666666666666
610,0,0.16666666666666666
611,0,0.16666666666666666
612,0,0.16666666666666666
613,0,0.16666666666666666
614,0,0.16666666666666666
615,0,0.16666666666666666
616,0,0.16666666666666666
617,0,0.16666666666666666
618,0,0.16666666666666666
619,0,0.16666666666666666
620,0,0.16666666666666666
621,0,0.16666666666666666
622,0,0.16666666666666666
623,0,0.16666666666666666
624,0,0.16666666666666666
625,0,0.16666666666666666
626,0,0.16666666666666666
627,0,0.06415627289766199
628,0,0.06415635716721078
629,0,0.06415639374324096
630,0,0.06415641231320451
631,0,0.04076168528034902
632,0,0.0097830467079125
633,0,0.012706799021513811
634,0,0.051441031390543665
635,0,0.007091686153735231
636,0,0.035888517902164734
637,0,0.042980282517728265
638,0,0.04298026096067592
639,0,0.08246263617671032
640,0,0.02021398189636902
641,0,0.00873924948135877
642,0,0.024889481901275635
643,0,0.005148071242630427
644,0,0.046910036669013916
645,0,0.011068887336331944
646,0,0.004179216944135819
647,0,0.012827468230033131
648,0,0.024827357864596333
649,0,0.02482735786456828
650,0,0.02482735786458497
651,0,0.0586354984782087
652,0,0.16666666666666666
653,0,0.11102500633492314
654,0,0.0009302477160768643
655,0,0.059861111111111136
656,0,0.02347222222222223
657,0,0.08333333333333337
658,0,0.08333333333333337
659,0,0.08333333333333337
660,0,0.16666666666666666
661,0,0.14023381817017846
662,0,0.07791666666666668
663,0,0.05381315569148514
664,0,0.12752156279400287
665,0,0.023125000000000003
666,0,0.13437817261493087
667,0,0.16666666666666666
668,0,0.16666666666666666
669,0,0.16666666666666666
670,0,0.16666666666666666
671,0,0.16666666666666666
672,0,0.16666666666666666
673,0,0.16666666666666666
674,0,0.16666666666666666
675,0,0.16666666666666666
676,0,0.16666666666666666
677,0,0.16666666666666666
678,0,0.16666666666666666
679,0,0.16666666666666666
680,0,0.16666666666666666
681,0,0.16666666666666666
682,0,0.16666666666666666
683,0,0.16666666666666666
684,0,0.16666666666666666
685,0,0.16666666666666666
686,0,0.16666666666666666
687,0,0.16666666666666666
688,0,0.16666666666666666
689,0,0.16666666666666666
690,0,0.16666666666666666
691,0,0.16666666666666666
692,0,0.16666666666666666
693,0,0.16666666666666666
694,0,0.16666666666666666
695,0,0.16666666666666666
696,0,0.16666666666666666
697,0,0.16666666666666666
698,0,0.16666666666666666
699,0,0.16666666666666666
700,0,0.16666666666666666
701,0,0.16666666666666666
702,0,0.16666666666666666
703,0,0.16666666666666666
704,0,0.16666666666666666
705,0,0.16666666666666666
706,0,0.16666666666666666
707,0,0.16666666666666666
708,0,0.16666666666666666
709,0,0.16666666666666666
710,0,0.16666666666666666
711,0,0.16666666666666666
712,0,0.16666666666666666
713,0,0.16666666666666666
714,0,0.16666666666666666
715,0,0.16666666666666666
716,0,0.16666666666666666
717,0,0.16666666666666666
718,0,0.16666666666666666
719,0,0.16666666666666666
720,0,0.16666666666666666
721,0,0.16666666666666666
722,0,0.16666666666666666
723,0,0.16666666666666666
724,0,0.16666666666666666
725,0,0.16666666666666666
726,0,0.16666666666666666
727,0,0.16666666666666666
728,0,0.16666666666666666
729,0,0.16666666666666666
730,0,0.16666666666666666
731,0,0.16666666666666666
732,0,0.16666666666666666
733,0,0.16666666666666666
734,0,0.16666666666666666
735,0,0.16666666666666666
736,0,0.16666666666666666
737,0,0.16666666666666666
738,0,0.16666666666666666
739,0,0.16666666666666666
740,0,0.16666666666666666
741,0,0.16666666666666666
742,0,0.16666666666666666
743,0,0.16666666666666666
744,0,0.16666666666666666
745,0,0.16666666666666666
746,0,0.16666666666666666
747,0,0.16666666666666666
748,0,0.16666666666666666
749,0,0.16666666666666666
750,0,0.16666666666666666
751,0,0.16666666666666666
752,0,0.16666666666666666
753,0,0.16666666666666666
754,0,0.16666666666666666
755,0,0.16666666666666666
756,0,0.16666666666666666
757,0,0.16666666666666666
758,0,0.16666666666666666
759,0,0.16666666666666666
760,0,0.16666666666666666
761,0,0.16666666666666666
762,0,0.16666666666666666
763,0,0.16666666666666666
764,0,0.16666666666666666
765,0,0.16666666666666666
766,0,0.16666666666666666
767,0,0.16666666666666666
768,0,0.16666666666666666
769,0,0.16666666666666666
770,0,0.16666666666666666
771,0,0.16666666666666666
772,0,0.16666666666666666
773,0,0.16666666666666666
774,0,0.16666666666666666
775,0,0.16666666666666666
776,0,0.16666666666666666
777,0,0.16666666666666666
778,0,0.16666666666666666
779,0,0.16666666666666666
780,0,0.16666666666666666
781,0,0.16666666666666666
782,0,0.10465681500636398
783,0,0.10465681365406229
784,0,0.1046568467688367
785,0,0.10465684622557321
786,0,0.06943066685539562
787,0,0.011548205332397475
788,0,0.07526274220834128
789,0,0.06842561114112931
790,0,0.014180776516414377
791,0,0.07093755971377923
792,0,0.10584041948721243
793,0,0.035234623368649166
794,0,0.022722378393659336
795,0,0.08369183547004044
796,0,0.024475971992164704
797,0,0.010576120820609696
798,0,0.01524527593985285
799,0,0.06967357297112628
800,0,0.1033582692708942
801,0,0.031398486669943916
802,0,0.007364717008972766
803,0,0.0013532612534464068
804,0,0.053381231591131964
805,0,0.009585278661873396
806,0,0.00315760943628307
807,0,0.025408405166795663
808,0,0.006179676493454441
809,0,0.044628279698150856
810,0,0.037413682373721044
811,0,0.030972222222222238
812,0,0.020277777777777787
813,0,0.142410370582842
814,0,0.16666666666666666
815,0,0.16666666666666666
816,0,0.16666666666666666
817,0,0.141384839455574
818,0,0.12945510007629468
819,0,0.031041666666666672
820,0,0.09395833333333334
821,0,0.16666666666666666
822,0,0.16605794511992225
823,0,0.14792686608594852
824,0,0.1394078918842244
825,0,0.1433601466358777
826,0,0.14012081881233143
827,0,0.16666666666666666
828,0,0.16666666666666666
829,0,0.16666666666666666
830,0,0.16666666666666666
831,0,0.16666666666666666
832,0,0.16666666666666666
833,0,0.16666666666666666
834,0,0.16666666666666666
835,0,0.16666666666666666
836,0,0.16666666666666666
837,0,0.16666666666666666
838,0,0.16666666666666666
839,0,0.16666666666666666
840,0,0.16666666666666666
841,0,0.16666666666666666
842,0,0.16666666666666666
843,0,0.16666666666666666
844,0,0.0005555555555555556
845,0,0.0002777777777777778
846,0,0.16583333333333333
847,0,0.16666666666666666
848,0,0.16666666666666666
849,0,0.16666666666666666
850,0,0.16666666666666666
851,0,0.08888888888888889
852,0,0.07777777777777778
853,0,0.16666666666666666
854,0,0.16666666666666666
855,0,0.0005555555555555556
856,0,0.1661111111111111
857,0,2.0820325900493856e-07
858,0,0.16666666666666666
859,0,0.16666666666666666
860,0,0.16666666666666666
861,0,0.043055555555555555
862,0,0.12361111111111112
863,0,0.16666666666666666
864,0,0.059166666666666666
865,0,0.1075
866,0,0.16666666666666666
867,0,0.16666666666666666
868,0,0.16666666666666666
869,0,0.16666666666666666
870,0,0.10972222222222222
871,0,0.05694444444444444
872,0,0.16666666666666666
873,0,0.16666666666666666
874,0,0.10777777777777778
875,0,0.058888888888888886
876,0,0.16666666666666666
877,0,0.16666666666666666
878,0,0.12583333333333332
879,0,0.04083333333333333
880,0,0.0225
881,0,0.12333333333333334
882,0,0.020833333333333332
883,0,0.16666666666666666
884,0,0.16666666666666666
885,0,0.0811111111111111
886,0,0.08555555555555555
887,0,0.16666666666666666
888,0,0.0975
889,0,0.06916666666666667
890,0,0.01972222222222222
891,0,0.14694444444444443
892,0,0.043333333333333335
893,0,0.12333333333333334
894,0,0.16666666666666666
895,0,0.03666666666666667
896,0,0.13
897,0,0.16666666666666666
898,0,0.16666666666666666
899,0,0.16666666666666666
900,0,0.16666666666666666
901,0,0.16666666666666666
902,0,0.04611111111111111
903,0,0.0011111111111111111
904,0,0.11944444444444445
905,0,0.16666666666666666
906,0,0.16666666666666666
907,0,0.16666666666666666
908,0,0.16666666666666666
909,0,0.16666666666666666
910,0,0.16666666666666666
911,0,0.16666666666666666
912,0,0.16666666666666666
913,0,0.16666666666666666
914,0,0.16666666666666666
915,0,0.16666666666666666
916,0,0.16666666666666666
917,0,0.16666666666666666
918,0,0.16666666666666666
919,0,0.16666666666666666
920,0,0.16666666666666666
921,0,0.12611111111111112
922,0,0.04055555555555555
923,0,0.16666666666666666
924,0,0.16666666666666666
925,0,0.16666666666666666
926,0,0.16666666666666666
927,0,0.16666666666666666
928,0,0.16666666666666666
929,0,0.1486111111111111
930,0,0.018055555555555554
931,0,0.16666666666666666
932,0,0.16666666666666666
933,0,0.16666666666666666
934,0,0.16666666666666666
935,0,0.16666666666666666
936,0,0.16666666666666666
937,0,0.16666666666666666
938,0,0.16666666666666666
939,0,0.16666666666666666
940,0,0.16666666666666666
941,0,0.16666666666666666
942,0,0.16666666666666666
943,0,0.16666666666666666
944,0,0.16666666666666666
945,0,0.16666666666666666
946,0,0.16666666666666666
947,0,0.16666666666666666
948,0,0.16666666666666666
949,0,0.16666666666666666
950,0,0.16666666666666666
951,0,0.16666666666666666
952,0,0.16666666666666666
953,0,0.16666666666666666
954,0,0.16666666666666666
955,0,0.16666666666666666
956,0,0.16666666666666666
957,0,0.16666666666666666
958,0,0.16666666666666666
959,0,0.12650450165246613
960,0,0.126504540255444
961,0,0.12650453649998128
962,0,0.1265045520977298
963,0,0.12650456744834165
964,0,0.12650458254801208
965,0,0.10141112252272122
966,0,0.10141113833449862
967,0,0.10141115386988982
968,0,0.10141118698625234
969,0,0.1014111076407612
970,0,0.10141118039947195
971,0,0.12596700732837046
972,0,0.1259670722107388
973,0,0.1074552236925988
974,0,0.04510074090704447
975,0,0.039199744312641414
976,0,0.04478774477533466
977,0,0.00177641184326008
978,0,0.04085780126946727
979,0,0.08333333333333337
980,0,0.14089252215286355
981,0,0.07910160010351541
982,0,0.022754231297706814
983,0,0.15236847871493828
984,0,0.0923763550010383
985,0,0.018812304017397963
986,0,0.1542458883398243
987,0,0.13294295323821154
988,0,0.16666666666666666
989,0,0.16666666666666666
990,0,0.16666666666666666
991,0,0.16666666666666666
992,0,0.16666666666666666
993,0,0.16666666666666666
994,0,0.16666666666666666
995,0,0.16666666666666666
996,0,0.16666666666666666
997,0,0.16666666666666666
998,0,0.16666666666666666
999,0,0.16666666666666666
1000,0,0.16666666666666666
1001,0,0.16666666666666666
1002,0,0.16666666666666666
1003,0,0.16666666666666666
1004,0,0.16666666666666666
1005,0,0.16666666666666666
1006,0,0.16666666666666666
1007,0,0.16666666666666666
1008,0,0.16666666666666666
1009,0,0.16666666666666666
1010,0,0.16666666666666666
1011,0,0.007222222222222222
1012,0,0.15944444444444444
1013,0,0.16666666666666666
1014,0,0.16666666666666666
1015,0,0.16111111111111112
1016,0,0.0008333333333333334
1017,0,0.004722222222222222
1018,0,0.16666666666666666
1019,0,2.0670887062349776e-07
1020,0,2.05771006650809e-07
1021,0,0.16666666666666666
1022,0,0.16666666666666666
1023,0,0.16666666666666666
1024,0,0.09638888888888889
1025,0,0.07027777777777777
1026,0,2.0717327151116387e-07
1027,0,2.0679972808951433e-07
1028,0,0.16666666666666666
1029,0,0.16666666666666666
1030,0,0.025555555555555557
1031,0,0.1411111111111111
1032,0,0.028888888888888888
1033,0,0.13777777777777778
1034,0,0.028055555555555556
1035,0,0.1386111111111111
1036,0,0.16666666666666666
1037,0,0.16666666666666666
1038,0,0.16666666666666666
1039,0,0.018055555555555554
1040,0,0.1486111111111111
1041,0,0.0016666666666666668
1042,0,0.165
1043,0,0.16666666666666666
1044,0,0.16666666666666666
1045,0,0.16444444444444445
1046,0,0.0022222222222222222
1047,0,0.16666666666666666
1048,0,0.16666666666666666
1049,0,0.16666666666666666
1050,0,0.16666666666666666
1051,0,0.16666666666666666
1052,0,0.16666666666666666
1053,0,0.16666666666666666
1054,0,0.16666666666666666
1055,0,0.16666666666666666
1056,0,0.16666666666666666
1057,0,0.16666666666666666
1058,0,0.16666666666666666
1059,0,0.16666666666666666
1060,0,0.16666666666666666
1061,0,0.16666666666666666
1062,0,0.16666666666666666
1063,0,0.16666666666666666
1064,0,0.16666666666666666
1065,0,0.16666666666666666
1066,0,0.16666666666666666
1067,0,0.16666666666666666
1068,0,0.16666666666666666
1069,0,0.16666666666666666
1070,0,0.16666666666666666
1071,0,0.16666666666666666
